"ID","nadconVersion","vertconVersion","srcDatum","destDatum","srcVertDatum","destVertDatum","srcLat","srcLatDms","destLat","destLatDms","srcLon","srcLonDms","destLon","destLonDms","srcEht","destEht","srcOrthht","destOrthoht","sigLat","sigLon","sigLat_m","sigLon_m","sigEht","sigOrthoht","deltaLat","deltaLon","spcZone","spcNorthing_m","spcEasting_m","spcNorthing_usft","spcEasting_usft","spcNorthing_ift","spcEasting_ift","spcConvergence","spcScaleFactor","spcCombinedFactor","utmZone","utmNorthing","utmEasting","utmConvergence","utmScaleFactor","utmCombinedFactor","x","y","z","usng"
"﻿ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45000","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7511229570","N404504.04265","40.7511229570","N404504.04265","-73.7399084194","W0734423.67031","-73.7399084194","W0734423.67031","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","64,934.112","321,964.846","213,038.000","1,056,313.000","213,038.426","1,056,315.113","00 10 12.44","0.99999639","N/A","UTM Zone 18","4,511,893.587","606,374.539","00 49 21.48","0.99973928","N/A","N/A","N/A","N/A","18TXL0637411893"
"45050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7578899537","N404528.40383","40.7578899537","N404528.40383","-73.7250465269","W0734330.16750","-73.7250465269","W0734330.16750","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,689.408","323,217.577","215,516.000","1,060,423.000","215,516.431","1,060,425.121","00 10 47.43","0.99999619","N/A","UTM Zone 18","4,512,662.904","607,618.268","00 49 56.82","0.99974255","N/A","N/A","N/A","N/A","18TXL0761812662"
"45250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5958917672","N403545.21036","40.5958917672","N403545.21036","-73.7881342169","W0734717.28318","-73.7881342169","W0734717.28318","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","47,685.141","317,933.858","156,447.000","1,043,088.000","156,447.313","1,043,090.086","00 08 18.88","1.00000469","N/A","UTM Zone 18","4,494,604.504","602,540.893","00 47 19.15","0.99972942","N/A","N/A","N/A","N/A","18TXK0254094604"
"45650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6817058521","N404054.14107","40.6817058521","N404054.14107","-73.8318627517","W0734954.70591","-73.8318627517","W0734954.70591","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","57,206.502","314,214.072","187,685.000","1,030,884.000","187,685.375","1,030,886.062","00 06 35.91","0.99999920","N/A","UTM Zone 18","4,504,080.373","598,714.257","00 45 41.47","0.99971994","N/A","N/A","N/A","N/A","18TWL9871404080"
"45700","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6648577616","N403953.48794","40.6648577616","N403953.48794","-73.8410752166","W0735027.87078","-73.8410752166","W0735027.87078","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","55,334.112","313,438.659","181,542.000","1,028,340.000","181,542.363","1,028,342.057","00 06 14.22","1.00000010","N/A","UTM Zone 18","4,502,199.816","597,960.394","00 45 18.91","0.99971812","N/A","N/A","N/A","N/A","18TWL9796002199"
"45750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6544466673","N403916.00800","40.6544466673","N403916.00800","-73.8491333229","W0735056.87996","-73.8491333229","W0735056.87996","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","54,176.784","312,759.258","177,745.000","1,026,111.000","177,745.355","1,026,113.052","00 05 55.25","1.00000070","N/A","UTM Zone 18","4,501,035.170","597,294.380","00 44 59.44","0.99971652","N/A","N/A","N/A","N/A","18TWL9729401035"
"45850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6765790974","N404035.68475","40.6765790974","N404035.68475","-73.8459359241","W0735045.36933","-73.8459359241","W0735045.36933","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,635.001","313,025.349","185,810.000","1,026,984.000","185,810.372","1,026,986.054","00 06 02.77","0.99999946","N/A","UTM Zone 18","4,503,495.556","597,532.442","00 45 08.15","0.99971709","N/A","N/A","N/A","N/A","18TWL9753203495"
"46100","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6070924660","N403625.53288","40.6070924660","N403625.53288","-73.7432822771","W0734435.81620","-73.7432822771","W0734435.81620","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","48,939.091","321,726.797","160,561.000","1,055,532.000","160,561.321","1,055,534.111","00 10 04.49","1.00000385","N/A","UTM Zone 18","4,495,901.058","606,318.340","00 49 04.92","0.99973913","N/A","N/A","N/A","N/A","18TXK0631895901"
"46150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5949996126","N403541.99861","40.5949996126","N403541.99861","-73.7549521379","W0734517.82770","-73.7549521379","W0734517.82770","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","47,593.396","320,742.901","156,146.000","1,052,304.000","156,146.312","1,052,306.105","00 09 37.01","1.00000476","N/A","UTM Zone 18","4,494,544.649","605,350.032","00 48 36.85","0.99973661","N/A","N/A","N/A","N/A","18TXK0535094544"
"46250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5817655248","N403454.35589","40.5817655248","N403454.35589","-73.8478574761","W0735052.28691","-73.8478574761","W0735052.28691","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","46,105.969","312,881.179","151,266.000","1,026,511.000","151,266.303","1,026,513.053","00 05 58.25","1.00000581","N/A","UTM Zone 18","4,492,968.570","597,507.875","00 44 58.43","0.99971703","N/A","N/A","N/A","N/A","18TWK9750792968"
"46350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7601152888","N404536.41504","40.7601152888","N404536.41504","-73.8604703284","W0735137.69318","-73.8604703284","W0735137.69318","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,909.474","311,781.763","216,238.000","1,022,904.000","216,238.432","1,022,906.046","00 05 28.55","0.99999613","N/A","UTM Zone 18","4,512,752.661","596,183.757","00 44 38.57","0.99971387","N/A","N/A","N/A","N/A","18TWL9618312752"
"46450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7652981900","N404555.07348","40.7652981900","N404555.07348","-73.8143706754","W0734851.73443","-73.8143706754","W0734851.73443","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","66,492.253","315,673.152","218,150.000","1,035,671.000","218,150.436","1,035,673.071","00 07 17.10","0.99999599","N/A","UTM Zone 18","4,513,379.564","600,067.176","00 46 27.25","0.99972325","N/A","N/A","N/A","N/A","18TXL0006713379"
"46850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7156412876","N404256.30864","40.7156412876","N404256.30864","-73.8992264913","W0735357.21537","-73.8992264913","W0735357.21537","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","60,966.218","308,514.910","200,020.000","1,012,186.000","200,020.400","1,012,188.024","00 03 57.29","0.99999764","N/A","UTM Zone 18","4,507,773.952","592,974.328","00 43 05.13","0.99970640","N/A","N/A","N/A","N/A","18TWL9297407773"
"46950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7065180338","N404223.46492","40.7065180338","N404223.46492","-73.8333583112","W0735000.08992","-73.8333583112","W0735000.08992","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","59,961.595","314,082.398","196,724.000","1,030,452.000","196,724.393","1,030,454.061","00 06 32.39","0.99999803","N/A","UTM Zone 18","4,506,833.022","598,551.299","00 45 39.34","0.99971954","N/A","N/A","N/A","N/A","18TWL9855106833"
"47150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7938013939","N404737.68502","40.7938013939","N404737.68502","-73.8207125188","W0734914.56507","-73.8207125188","W0734914.56507","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","69,656.388","315,131.217","228,531.000","1,033,893.000","228,531.457","1,033,895.068","00 07 02.17","0.99999538","N/A","UTM Zone 18","4,516,536.454","599,489.370","00 46 13.93","0.99972183","N/A","N/A","N/A","N/A","18TWL9948916536"
"47500","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5984563429","N403554.44283","40.5984563429","N403554.44283","-73.8209561801","W0734915.44225","-73.8209561801","W0734915.44225","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","47,963.729","315,154.991","157,361.000","1,033,971.000","157,361.315","1,033,973.068","00 07 01.59","1.00000449","N/A","UTM Zone 18","4,494,851.473","599,759.819","00 46 02.39","0.99972250","N/A","N/A","N/A","N/A","18TWK9975994851"
"47550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5820795400","N403455.48634","40.5820795400","N403455.48634","-73.8254677975","W0734931.68407","-73.8254677975","W0734931.68407","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","46,144.374","314,776.734","151,392.000","1,032,730.000","151,392.303","1,032,732.065","00 06 50.97","1.00000578","N/A","UTM Zone 18","4,493,028.460","599,402.330","00 45 50.90","0.99972162","N/A","N/A","N/A","N/A","18TWK9940293028"
"47650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5608349771","N403339.00592","40.5608349771","N403339.00592","-73.9087200811","W0735431.39229","-73.9087200811","W0735431.39229","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","43,774.549","307,730.658","143,617.000","1,009,613.000","143,617.287","1,009,615.019","00 03 34.94","1.00000758","N/A","UTM Zone 18","4,490,579.577","592,385.650","00 42 34.78","0.99970506","N/A","N/A","N/A","N/A","18TWK9238590579"
"47750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7425653577","N404433.23529","40.7425653577","N404433.23529","-73.7168709382","W0734300.73538","-73.7168709382","W0734300.73538","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,989.840","323,913.437","209,940.000","1,062,706.000","209,940.420","1,062,708.125","00 11 06.68","0.99999665","N/A","UTM Zone 18","4,510,971.798","608,333.256","00 50 15.11","0.99974445","N/A","N/A","N/A","N/A","18TXL0833310971"
"47850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7625838526","N404545.30187","40.7625838526","N404545.30187","-73.7369577296","W0734413.04783","-73.7369577296","W0734413.04783","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","66,207.569","322,210.211","217,216.000","1,057,118.000","217,216.434","1,057,120.114","00 10 19.38","0.99999606","N/A","UTM Zone 18","4,513,169.428","606,605.323","00 49 29.10","0.99973988","N/A","N/A","N/A","N/A","18TXL0660513169"
"48600","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6664423495","N403959.19246","40.6664423495","N403959.19246","-73.7799366431","W0734647.77192","-73.7799366431","W0734647.77192","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","55,521.260","318,608.077","182,156.000","1,045,300.000","182,156.364","1,045,302.091","00 08 38.18","1.00000001","N/A","UTM Zone 18","4,502,445.640","603,125.927","00 47 42.47","0.99973090","N/A","N/A","N/A","N/A","18TXL0312502445"
"48700","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7865278085","N404711.50011","40.7865278085","N404711.50011","-73.8022358087","W0734808.04891","-73.8022358087","W0734808.04891","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","68,852.019","316,692.405","225,892.000","1,039,015.000","225,892.452","1,039,017.078","00 07 45.67","0.99999551","N/A","UTM Zone 18","4,515,750.150","601,059.201","00 46 56.99","0.99972570","N/A","N/A","N/A","N/A","18TXL0105915750"
"49200","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7301195433","N404348.43036","40.7301195433","N404348.43036","-73.8236584764","W0734925.17052","-73.8236584764","W0734925.17052","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,584.100","314,896.825","205,328.000","1,033,124.000","205,328.411","1,033,126.066","00 06 55.23","0.99999708","N/A","UTM Zone 18","4,509,463.896","599,335.609","00 46 03.44","0.99972145","N/A","N/A","N/A","N/A","18TWL9933509463"
"50050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6153873117","N403655.39432","40.6153873117","N403655.39432","-74.0636668477","W0740349.20065","-74.0636668477","W0740349.20065","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","49,830.328","294,612.344","163,485.000","966,574.000","163,485.327","966,575.933","-00 02 29.92","1.00000325","N/A","UTM Zone 18","4,496,484.151","579,203.567","00 36 34.43","0.99967721","N/A","N/A","N/A","N/A","18TWK7920396484"
"50200","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6313284533","N403752.78243","40.6313284533","N403752.78243","-74.0857272358","W0740508.61805","-74.0857272358","W0740508.61805","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","51,602.134","292,747.269","169,298.000","960,455.000","169,298.339","960,456.921","-00 03 21.86","1.00000215","N/A","UTM Zone 18","4,498,234.068","577,319.088","00 35 43.42","0.99967358","N/A","N/A","N/A","N/A","18TWK7731998234"
"50250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6218361549","N403718.61016","40.6218361549","N403718.61016","-74.0971016951","W0740549.56610","-74.0971016951","W0740549.56610","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","50,549.048","291,783.795","165,843.000","957,294.000","165,843.332","957,295.915","-00 03 48.64","1.00000280","N/A","UTM Zone 18","4,497,170.446","576,367.962","00 35 16.34","0.99967178","N/A","N/A","N/A","N/A","18TWK7636797170"
"50300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6150791672","N403654.28500","40.6150791672","N403654.28500","-74.1026207310","W0740609.43463","-74.1026207310","W0740609.43463","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","49,799.238","291,315.926","163,383.000","955,759.000","163,383.327","955,760.912","-00 04 01.64","1.00000327","N/A","UTM Zone 18","4,496,415.617","575,908.800","00 35 03.11","0.99967092","N/A","N/A","N/A","N/A","18TWK7590896415"
"50600","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6362493404","N403810.49763","40.6362493404","N403810.49763","-74.0826890154","W0740457.68046","-74.0826890154","W0740457.68046","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","52,148.336","293,004.826","171,090.000","961,300.000","171,090.342","961,301.923","-00 03 14.71","1.00000183","N/A","UTM Zone 18","4,498,782.983","577,570.335","00 35 50.76","0.99967406","N/A","N/A","N/A","N/A","18TWK7757098782"
"50650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6406454130","N403826.32349","40.6406454130","N403826.32349","-74.0878435012","W0740516.23660","-74.0878435012","W0740516.23660","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","52,636.932","292,569.266","172,693.000","959,871.000","172,693.345","959,872.920","-00 03 26.84","1.00000155","N/A","UTM Zone 18","4,499,266.436","577,129.392","00 35 38.86","0.99967322","N/A","N/A","N/A","N/A","18TWK7712999266"
"50750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5308805911","N403151.17013","40.5308805911","N403151.17013","-74.1965724785","W0741147.66092","-74.1965724785","W0741147.66092","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","40,462.891","283,344.475","132,752.000","929,606.000","132,752.266","929,607.859","-00 07 42.87","1.00001033","N/A","UTM Zone 18","4,486,992.534","568,046.638","00 31 19.68","0.99965699","N/A","N/A","N/A","N/A","18TWK6804686992"
"50850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6051018768","N403618.36676","40.6051018768","N403618.36676","-74.1659996079","W0740957.59859","-74.1659996079","W0740957.59859","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","48,699.517","285,950.521","159,775.000","938,156.000","159,775.320","938,157.876","-00 06 30.88","1.00000400","N/A","UTM Zone 18","4,495,255.365","570,558.050","00 32 34.17","0.99966128","N/A","N/A","N/A","N/A","18TWK7055895255"
"51050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5704403098","N403413.58512","40.5704403098","N403413.58512","-74.1274460192","W0740738.80567","-74.1274460192","W0740738.80567","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","44,845.009","289,207.925","147,129.000","948,843.000","147,129.294","948,844.898","-00 05 00.10","1.00000675","N/A","UTM Zone 18","4,491,439.426","573,857.922","00 34 03.07","0.99966714","N/A","N/A","N/A","N/A","18TWK7385791439"
"51100","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5862261499","N403510.41414","40.5862261499","N403510.41414","-74.0925603314","W0740533.21719","-74.0925603314","W0740533.21719","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","46,594.260","292,163.881","152,868.000","958,541.000","152,868.306","958,542.917","-00 03 37.95","1.00000545","N/A","UTM Zone 18","4,493,221.545","576,792.828","00 35 25.45","0.99967259","N/A","N/A","N/A","N/A","18TWK7679293221"
"51150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5620668176","N403343.44054","40.5620668176","N403343.44054","-74.1134838844","W0740648.54198","-74.1134838844","W0740648.54198","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","43,913.538","290,389.027","144,073.000","952,718.000","144,073.288","952,719.905","-00 04 27.22","1.00000747","N/A","UTM Zone 18","4,490,521.742","575,049.124","00 34 35.41","0.99966933","N/A","N/A","N/A","N/A","18TWK7504990521"
"51250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5668408848","N403400.62719","40.5668408848","N403400.62719","-74.1378050417","W0740816.09815","-74.1378050417","W0740816.09815","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","44,446.634","288,330.099","145,822.000","945,963.000","145,822.292","945,964.892","-00 05 24.49","1.00000706","N/A","UTM Zone 18","4,491,031.244","572,984.976","00 33 38.66","0.99966557","N/A","N/A","N/A","N/A","18TWK7298491031"
"51350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6225463734","N403721.16694","40.6225463734","N403721.16694","-74.1128770667","W0740646.35744","-74.1128770667","W0740646.35744","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","50,629.515","290,449.073","166,107.000","952,915.000","166,107.332","952,916.906","-00 04 25.79","1.00000275","N/A","UTM Zone 18","4,497,235.712","575,032.856","00 34 39.39","0.99966930","N/A","N/A","N/A","N/A","18TWK7503297235"
"51450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5554761390","N403319.71410","40.5554761390","N403319.71410","-74.1342081368","W0740803.14929","-74.1342081368","W0740803.14929","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","43,184.150","288,632.766","141,680.000","946,956.000","141,680.283","946,957.894","-00 05 16.02","1.00000805","N/A","UTM Zone 18","4,489,772.710","573,301.855","00 33 46.62","0.99966614","N/A","N/A","N/A","N/A","18TWK7330189772"
"51550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5414508017","N403229.22289","40.5414508017","N403229.22289","-74.1966251582","W0741147.85057","-74.1966251582","W0741147.85057","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","41,636.678","283,342.647","136,603.000","929,600.000","136,603.273","929,601.859","-00 07 42.99","1.00000933","N/A","UTM Zone 18","4,488,165.810","568,031.483","00 31 19.96","0.99965697","N/A","N/A","N/A","N/A","18TWK6803188165"
"51850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6212531451","N403716.51132","40.6212531451","N403716.51132","-74.0808044985","W0740450.89619","-74.0808044985","W0740450.89619","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","50,482.906","293,162.713","165,626.000","961,818.000","165,626.331","961,819.924","-00 03 10.27","1.00000284","N/A","UTM Zone 18","4,497,120.001","577,747.088","00 35 54.52","0.99967440","N/A","N/A","N/A","N/A","18TWK7774797120"
"51900","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6215648757","N403717.63355","40.6215648757","N403717.63355","-74.0744145457","W0740427.89236","-74.0744145457","W0740427.89236","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","50,517.043","293,703.429","165,738.000","963,592.000","165,738.331","963,593.927","-00 02 55.22","1.00000281","N/A","UTM Zone 18","4,497,160.270","578,287.204","00 36 09.51","0.99967544","N/A","N/A","N/A","N/A","18TWK7828797160"
"51950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6137855336","N403649.62792","40.6137855336","N403649.62792","-74.0832879019","W0740459.83645","-74.0832879019","W0740459.83645","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","49,653.848","292,951.791","162,906.000","961,126.000","162,906.326","961,127.922","-00 03 16.12","1.00000336","N/A","UTM Zone 18","4,496,288.873","577,545.670","00 35 48.37","0.99967402","N/A","N/A","N/A","N/A","18TWK7754596288"
"52000","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6369364659","N403812.97128","40.6369364659","N403812.97128","-74.1268560094","W0740736.68163","-74.1268560094","W0740736.68163","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","52,229.108","289,268.580","171,355.000","949,042.000","171,355.343","949,043.898","-00 04 58.71","1.00000179","N/A","UTM Zone 18","4,498,821.249","573,834.650","00 34 07.22","0.99966710","N/A","N/A","N/A","N/A","18TWK7383498821"
"52050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6347792004","N403805.20512","40.6347792004","N403805.20512","-74.1408817239","W0740827.17421","-74.1408817239","W0740827.17421","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","51,991.364","288,081.687","170,575.000","945,148.000","170,575.341","945,149.890","-00 05 31.73","1.00000193","N/A","UTM Zone 18","4,498,570.105","572,650.935","00 33 34.24","0.99966497","N/A","N/A","N/A","N/A","18TWK7265098570"
"52150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6168430668","N403700.63504","40.6168430668","N403700.63504","-74.1589833620","W0740932.34010","-74.1589833620","W0740932.34010","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","50,002.235","286,546.711","164,049.000","940,112.000","164,049.328","940,113.880","-00 06 14.36","1.00000314","N/A","UTM Zone 18","4,496,564.329","571,139.191","00 32 51.08","0.99966229","N/A","N/A","N/A","N/A","18TWK7113996564"
